"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.7739","20.7739","95.275","95.275","SUBAERIAL","","","s BUR07-02 [20049]","ANDESITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","58.74","0.58","","17.24","","","","5.12","6.98","2.25","0.11","","2.76","3.51","0.17","","","","","","","","","","","","","","","","1.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1","","130","21.6","","","14.1","10.3","21.7","46.3","17.4","","","","","110","438","22.1","183","4.18","","","","","","","","","","","","2.9","521","34.3","65.4","7.12","26.4","4.71","1.14","4.29","0.65","3.59","0.76","2.25","0.35","2.36","0.37","3.74","0.3","","","","","","","","","17.1","","18.4","4.16","0.512714","","","0.70512","","","","","","","","","","","","","","","","","","","","","1021455",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.7711","20.7711","95.28","95.28","SUBAERIAL","","","s BUR07-03 [20049]","ANDESITE, BASALTIC [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","53.19","0.68","","19.08","","","","5.29","9.49","3.72","0.07","","2.05","3.35","0.2","","","","","","","","","","","","","","","","2.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","","158","98.3","","","17.7","40.1","13.9","48.1","17.3","","","","","72.8","471","21.4","160","3.39","","","","","","","","","","","","1.46","413","27.1","52.2","5.97","23.1","4.51","1.19","4.25","0.65","3.69","0.78","2.29","0.35","2.38","0.37","3.24","0.23","","","","","","","","","12.5","","12.3","2.87","","","","","","","","","","","","","","","","","","","","","","","","","1021456",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.77","20.77","95.325","95.325","SUBAERIAL","","","s BUR07-05 [20049]","ANDESITE, BASALTIC [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","54.55","0.61","","18.05","","","","6.01","7.92","3.2","0.13","","2.53","3.49","0.3","","","","","","","","","","","","","","","","2.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","","150","19.4","","","18.9","17.5","103","56.4","18.4","","","","","78.1","680","21.3","166","4.76","","","","","","","","","","","","1.57","645","49.6","94","10.1","37.9","6.34","1.6","5.57","0.73","3.71","0.75","2.21","0.32","2.16","0.34","3.29","0.31","","","","","","","","","12.8","","16.9","3.88","0.512719","","","0.704979","","","","","","","","","","","","","","","","","","","","","1021457",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.8089","20.8089","95.24","95.24","SUBAERIAL","","","s BUR07-06 [20049]","ANDESITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","59.73","0.52","","18.61","","","","4","5.16","1.97","0.1","","3.31","3.79","0.25","","","","","","","","","","","","","","","","1.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","","122","7.62","","","10.3","8.72","48.7","77.6","18.7","","","","","126","583","195","5.34","3.39","","","","","","","","","","","","827","55.1","98.8","10.3","18.9","36.7","5.75","1.5","5.1","0.66","3.34","0.67","1.92","0.29","1.94","0.3","3.67","0.35","","","","","","","","","10.5","","23.1","4.79","","","","","","","","","","","","","","","","","","","","","","","","","1021458",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.775","20.775","95.2619","95.2619","SUBAERIAL","","","s BUR07-08B [20049]","ANDESITE, BASALTIC [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","56.37","0.75","","17.7","","","","6.1","6.36","2.75","0.14","","2.84","3.75","0.26","","","","","","","","","","","","","","","","1.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","","175","9.2","","","19","10.6","59.9","53.4","19.5","","","","","103","509","26.8","180","5.44","","","","","","","","","","","","1.96","644","43.8","85.4","9.37","35.5","6.27","1.51","5.68","0.81","4.53","0.94","2.74","0.41","2.78","0.43","4.4","0.33","","","","","","","","","9.71","","17","3.84","","","","","","","","","","","","","","","","","","","","","","","","","1021459",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.8169","20.8169","95.225","95.225","SUBAERIAL","","","s BUR07-09A [20049]","ANDESITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","59.66","0.5","","18.07","","","","4.69","5.62","2.25","0.16","","3.17","3.65","0.25","","","","","","","","","","","","","","","","1.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6","","120","12.8","","","11.2","9.64","51.3","56.9","18.2","","","","","104","598","20.5","195","5.36","","","","","","","","","","","","9.6","799","55.2","102","10.4","36.9","5.82","1.47","5.1","0.67","3.42","0.7","2.08","0.31","2.18","0.34","3.69","0.35","","","","","","","","","19.1","","23","5.1","","","","","","","","","","","","","","","","","","","","","","","","","1021460",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.8169","20.8169","95.225","95.225","SUBAERIAL","","","s BUR07-09B [20049]","ANDESITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","59.51","0.58","","18.36","","","","5.46","4.4","1.11","0.15","","2.99","3.69","0.23","","","","","","","","","","","","","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","","154","8.75","","","19.8","16.1","56.5","103","19.6","","","","","121","548","26.1","154","5.04","","","","","","","","","","","","6.61","991","54.2","101","10.8","39.4","6.46","1.78","5.77","0.78","4.15","0.88","2.74","0.43","3.08","0.5","3.26","0.37","","","","","","","","","16.4","","22.8","5.05","0.512719","","","0.705051","","","","","","","","","","","","","","","","","","","","","1021461",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MOUNT POPA / INDIAN OCEAN","","20.9019","20.9019","95.1889","95.1889","SUBAERIAL","","","s BUR07-10B [20049]","ANDESITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","61.21","0.61","","19.54","","","","3.07","4.16","0.52","0.01","","3.44","3.55","0.22","","","","","","","","","","","","","","","","2.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","","128","21.3","","","5.65","10.3","30.5","78.3","19.5","","","","","108","462","31.7","173","5.92","","","","","","","","","","","","8.28","779","51","108","12.3","48.9","8.85","1.85","7.79","1.07","5.45","1.1","3.11","0.44","2.96","0.45","4.37","0.4","","","","","","","","","14.3","","24.9","5.69","0.512714","","","0.705108","","","","","","","","","","","","","","","","","","","","","1021462",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MONYWA / INDIAN OCEAN","","22.0389","22.0389","95.0431","95.0431","SUBAERIAL","","","s AM-03 [20049]","DACITE [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","63.91","0.42","","17.5","","","","3.62","5.69","2.52","0.22","","2.27","3.27","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3","","64.7","12.6","","","8.24","8.44","0.96","123","16.8","","","","","80.4","304","14.1","111","4.62","","","","","","","","","","","","3.71","421","26.1","50.8","5.69","20.8","3.54","1.08","2.87","0.42","2.27","0.47","1.38","0.21","1.45","0.22","2.75","0.33","","","","","","","","","27.8","","11.1","2.98","0.512737","","","0.704822","","","","","","","","","","","","","","","","","","","","","1021463",
"[20049]","CONVERGENT MARGIN","SUNDA ARC / ANDAMAN ARC / BURMA (MYANMAR) / MONYWA / INDIAN OCEAN","","22.2319","22.2319","94.9464","94.9464","SUBAERIAL","","","s K3A-1 [20049]","ANDESITE, BASALTIC [20049]","","","MIDDLE [20049]","MIOCENE [20049]","","","","","VOLCANIC ROCK","","","","","WHOLE_ROCK [20049] ","55.6","0.75","","17.72","","","","7.41","5.49","8.31","0.59","","2.99","0.16","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4","","123","120","","","17.3","56.2","24.7","420","13.9","","","","","87.8","68.1","15.5","89.1","2.52","","","","","","","","","","","","4.47","223","18.8","35.8","4.05","15.7","3.13","0.9","3.02","0.48","2.77","0.59","1.69","0.25","1.73","0.27","2.08","0.2","","","","","","","","","72.9","","10.1","3.6","0.51277","","","0.705215","","","","","","","","","","","","","","","","","","","","","1021464",
